asin,title,brand,price_eur,rating,reviews,cpu,ram_gb,storage_gb,gpu,screen_size_inch,resolution,os,keyboard,product_url,search_page,gaming,touchscreen
B0GTWGHSC9,"Energizer EnergyBook 18,5 Zoll FHD Laptop (Intel P6500Y, RAM 8 GB, SSD 256 GB, Intel UHD Graphics 615, Win 11 Home) – QWERTY-Tastatur, grau",Energizer,378.39,3.8,4.0,Intel Pentium P6500Y,8.0,256.0,Intel UHD Graphics,18.5,1920x1080,Windows 11 Home,QWERTY,https://www.amazon.de/Energizer-EnergyBook-Laptop-P6500Y-Graphics/dp/B0GTWGHSC9/ref=sr_1_165?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-165&xpid=sLKVI6PriDQ7N,11.0,1,0
B0F5Z5JTTD,"Lenovo Yoga 7 2in1 | Laptop | Ryzen AI 7 | 16GB | 512GB | 65W Netzteil | CoPilot+PC|14"" WUXGA Display|OLED|Touch|AMD Ryzen AI 7 350|16GB RAM|512GB SSD |AMD Radeon 860M|QWERTZ|Windows 11|Tidal Teal",Lenovo,1041.25,4.3,46.0,AMD Ryzen AI 7,16.0,512.0,AMD Radeon 860M,14.0,1920x1200,Windows 11 Home,QWERTZ,https://www.amazon.de/Lenovo-Laptop-Copilot-Premium-Exklusiv/dp/B0F5Z5JTTD/ref=sr_1_166?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-166&xpid=sLKVI6PriDQ7N,11.0,0,1
B0DXVSQXBQ,"LG gram Pro 16 16Z90TS-G.AU89G (16 Zoll) IPS Notebook, Intel Core Ultra 7 258V, Intel Arc™ Graphics 140V, 16GB RAM, 1TB SSD, federleicht (1,239 kg), gram AI, Copilot+ PC, 77 Wh, Thunderbolt 4, Schwarz",LG,1167.78,4.1,17.0,Intel Core 7,16.0,1024.0,Intel Arc Graphics,16.0,2560x1600,Windows 11 Home,QWERTZ,https://www.amazon.de/LG-Notebook-40-6cm-Garantie-16Z90TS-G-AU89G/dp/B0DXVSQXBQ/ref=sr_1_167?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-167&xpid=sLKVI6PriDQ7N,11.0,1,1
B0FR4R4XJN,TULPAR T6 V3.5.1 Gaming Laptop | 16'' FHD+ 1920X1200 165HZ IPS LED-Display | Intel Core i7 14700HX | 32 GB RAM | 1 TB SSD | RTX 5060 | Windows 11 Gaming Notebook,TULPAR,1365.41,4.1,14.0,Intel Core i7-14700HX,32.0,1024.0,NVIDIA GeForce RTX 5060,17.0,1920x1200,Windows 11 Home,QWERTZ,https://www.amazon.de/TULPAR-T6-1920X1200-LED-Display-Notebook/dp/B0FR4R4XJN/ref=sr_1_168?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-168&xpid=sLKVI6PriDQ7N,11.0,1,0
B0GMQHW2WC,"Lenovo IdeaPad Pro 5 Laptop | Copilot+ PC | 16"" 2.8K WQXGA OLED Display | AMD Ryzen AI 9 465 | 32GB RAM | 1TB SSD | AMD Radeon 880M Grafik | Windows 11 | QWERTZ | Grau | 3 Monate Premium Care",Lenovo,1528.68,4.0,1.0,AMD Ryzen AI 9 465,32.0,1024.0,AMD Radeon 880M,16.0,2560x1440,Windows 11,QWERTZ,https://www.amazon.de/Lenovo-IdeaPad-Copilot-Display-Windows/dp/B0GMQHW2WC/ref=sr_1_169?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-169&xpid=sLKVI6PriDQ7N,11.0,1,0
B0BBKYTKXR,ACER Chromebook 314 (CB314-6H-35T7) Laptop 14 Zoll | Intel Core i3 | 8 GB RAM | 128 GB eMMC | ChromeOS,Acer,335.62,4.2,19.0,Intel Core 3,8.0,128.0,Intel UHD Graphics,14.0,1920x1080,CHROME OS,AZERTY,https://www.amazon.de/Chromebook-CB314-6H-35T7-Laptop-Intel-ChromeOS/dp/B0BBKYTKXR/ref=sr_1_170?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-170&xpid=sLKVI6PriDQ7N,11.0,1,1
B0FS1HF8LN,"CYCLUS 15,6"" Laptop R7 5825U (8C/16T bis 4,5 GHz), 32GB RAM, 1TB SSD | Für Profis, Kreative & leichtes Gaming, Vega 8, Tastatur mit Hintergrundbeleuchtung, QWERTZ-Tastaturfolie inklusive",CYCLUS,600.64,4.0,22.0,AMD Ryzen 7 5825U,32.0,1024.0,AMD Radeon Vega,15.6,1920x1080,Windows 11 Pro,QWERTZ,https://www.amazon.de/CYCLUS-Laptop-Profis-Kreative-leichtes/dp/B0FS1HF8LN/ref=sr_1_171?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-171&xpid=sLKVI6PriDQ7N,11.0,1,0
B0F4T5265W,"Gigabyte AERO X16 Gaming Laptop - 16.0“, 165Hz WQXGA, AMD Ryzen AI 7 350, NVIDIA RTX 5070, 32GB DDR5 5600MHz, 1TB Gen4 SSD, Win 11 Home, Copilot+ PC, AERO X16 1WH93DEC64AH",Gigabyte,1717.72,4.7,2.0,AMD Ryzen AI 7,32.0,1000.0,NVIDIA GeForce RTX 5070,16.0,2560x1600,Windows 11 Home,Unknown,https://www.amazon.de/Gigabyte-AERO-X16-Gaming-Laptop/dp/B0F4T5265W/ref=sr_1_172?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-172&xpid=sLKVI6PriDQ7N,11.0,1,0
B0CYQ4PK7X,"HUAWEI MateBook X Pro Core Ultra, 980 g Ultraleicht hautberuhigende Metallgehäuse, Intel Core Ultra 9 Prozessor, 14,2 Zoll OLED Real Colour Display, 32GB + 2TB, Morandi Blue",HUAWEI,712.35,4.4,17.0,Intel Core Ultra 9,32.0,2048.0,Intel Arc Graphics,14.2,3120x2080,Windows 11 Pro,QWERTY,https://www.amazon.de/HUAWEI-Ultraleicht-hautberuhigende-Metallgeh%C3%A4use-Prozessor/dp/B0CYQ4PK7X/ref=sr_1_173?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-173&xpid=sLKVI6PriDQ7N,11.0,0,1
B0GJPNF8DR,"Acer Aspire 16 AI OLED, Laptop, Ultra 5, 16GB RAM, 512GB SSD | 16"" OLED Display, Intel Core Ultra 5 226V, 16GB RAM, 512GB, Intel Arc 130V, Windows 11, QWERTZ Tastatur, A16-52M-55DS",Acer,772.5,5.0,0.0,Intel Core Ultra 5,16.0,512.0,Intel Arc Graphics,16.0,1920x1200,Windows 11 Home,QWERTZ,https://www.amazon.de/Acer-Aspire-Laptop-Ultra-512GB/dp/B0GJPNF8DR/ref=sr_1_174?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-174&xpid=sLKVI6PriDQ7N,11.0,0,0
B0FNR87M5B,"Acer Aspire 17 | Laptop | Intel Core 7 | 16GB | 1TB | QWERTY | 17"" FHD IPS Display | Intel Core 7 150U | 16 GB RAM | 1 TB SSD | Intel Grafik | Windows 11 | QWERTY Tastatur | A17-51M-76CR",Acer,732.04,4.6,0.0,Intel Core 7,16.0,1024.0,Intel Iris Xe,17.3,1920x1080,Windows 11 Home,QWERTY,https://www.amazon.de/Acer-Aspire-Laptop-Intel-QWERTY/dp/B0FNR87M5B/ref=sr_1_175?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-175&xpid=sLKVI6PriDQ7N,11.0,1,0
B0DNF8PNS7,"MEDION SPRCHRGD 14 S1 35,56 cm (14"" Zoll 120Hz 2.8K WQXGA+) Laptop (Copilot+ PC, Qualcomm Snapdragon X Plus, 16GB DDR5 RAM, 512GB SSD, Win 11 Home)",MEDION,617.77,3.0,1.0,Intel Core 7 150U,16.0,512.0,Unknown,14.0,2880x1800,Windows 11 Home,QWERTZ,https://www.amazon.de/MEDION-SPRCHRGD-Copilot-Qualcomm-Snapdragon/dp/B0DNF8PNS7/ref=sr_1_176?dib=eyJ2IjoiMSJ9.bdceXEAyniCwQhUtkeyiUA8Y0rPI-KXCdMUUv6bAnE6PKXPB6k4pLU9doFwa9Qqk9QC0LDD1Am87c5brYQPGSWTxVdLYJZ6_3lRrL_k3EodGBwcEvQyShLNo7TzdgTErOKQtE6laIQ1614-QAwvkVe0lrUIa0racMJcQjo_Ma2NXn9df2x2iaER3fYlp-OgpK22TDvTdgS-DbhQbbjquLYE3NSabspHc8aREJCfgSCc.og3xwIfN9WkJ9UcIliqVbSQ2FvIfjrDNoKihKiJ1NDs&dib_tag=se&keywords=laptop&qid=1788691566&sr=8-176&xpid=sLKVI6PriDQ7N,11.0,1,1
B0CP476MZ9,"HP Laptop mit 17,3"" FHD Display, AMD Ryzen 5 7520U, 16GB DDR5 RAM, 512 GB SSD, AMD Radeon-Grafik, Windows 11, QWERTZ, Silber inkl. 25 GB Dropbox-Speicher für 12 Monate",HP,556.67,4.2,22.0,AMD Ryzen 5 7520U,16.0,512.0,NVIDIA GeForce RTX 4070,17.3,1920x1080,Windows 11 Home,QWERTZ,https://www.amazon.de/HP-Display-Radeon-Grafik-Windows-Dropbox-Speicher/dp/B0CP476MZ9/ref=sr_1_177?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-177&xpid=sLKVI6PriDQ7N,12.0,1,1
B0F7LC6XHB,"acer Aspire Laptop, 14 Zoll WUXGA Touch IPS Display, Intel Ultra 5-226V, 8 Kerne, 16GB LPDDR5X RAM, 512GB PCIE SSD, BK, AI Copilot+PC, Webcam, Windows 11 Home, TWE Mauspad",Acer,562.56,3.9,9.0,Intel Core Ultra 9 285H,16.0,512.0,Intel Arc 130V,14.0,1920x1200,Windows 11,QWERTZ,https://www.amazon.de/acer-Display-Intel-LPDDR5X-Copilot/dp/B0F7LC6XHB/ref=sr_1_178?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-178&xpid=sLKVI6PriDQ7N,12.0,1,1
B0CD2PG64B,"Lenovo IdeaPad Slim 3i Laptop | 14"" Full HD Display | Intel Core i5-12450H | 16GB RAM | 512GB SSD | Intel UHD Grafik | Win11 Home | QWERTZ | grau | 3 Monate Premium Care",Lenovo,622.21,4.3,121.0,Intel Core i5-12450H,16.0,512.0,Intel UHD Graphics,14.0,1920x1080,Windows 11 Home,QWERTZ,https://www.amazon.de/Lenovo-IdeaPad-Display-i5-12450H-Premium/dp/B0CD2PG64B/ref=sr_1_179?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-179&xpid=sLKVI6PriDQ7N,12.0,1,0
B0G1FZ5F8N,"CYCLUS 16"" Laptop für Studenten, Büro & Kreative – AMD Ryzen 5 3500U (4C/8T 3,7 GHz), 16GB RAM, 512GB SSD, Vega 8, USB-C, Tastatur mit Hintergrundbeleuchtung + QWERTZ-Tastaturfolie inklusive",CYCLUS,368.64,3.4,6.0,AMD Ryzen 5 3500U,16.0,512.0,Vega 8,16.0,1920x1080,Windows 11 Pro,QWERTZ,https://www.amazon.de/CYCLUS-Laptop-Studenten-Kreative-Hintergrundbeleuchtung/dp/B0G1FZ5F8N/ref=sr_1_180?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-180&xpid=sLKVI6PriDQ7N,12.0,1,0
B0DDCRR1QS,"Lenovo IdeaPad Slim 5 Laptop | 14"" OLED Display | Intel Core i7-13620H | 16GB RAM | 512GB SSD | Intel Grafik | Windows 11 Home | QWERTZ | grau | 3 Monate Premium Care",Lenovo,759.03,4.3,41.0,Intel Core i7-13620H,16.0,512.0,AMD Radeon 860M,14.0,1920x1200,Windows 11 Home,QWERTZ,https://www.amazon.de/Lenovo-IdeaPad-Display-i7-13620H-Windows/dp/B0DDCRR1QS/ref=sr_1_181?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-181&xpid=sLKVI6PriDQ7N,12.0,1,1
B0GMJ2QZRT,"Samsung Galaxy Book6 Touch 16 Zoll, Intel Core Ultra 7, 16 GB RAM, 512 GB | Touchscreen Display, AI Laptop, Anti-Glare, Galaxy AI, Copilot+ PC, Gray, 3 Jahre Herstellergarantie [Exklusiv bei Amazon]",Samsung,1245.11,5.0,0.0,Intel Core Ultra 7,16.0,512.0,Integrated Graphics,16.0,1920x1200,Windows 11 Home,QWERTZ,https://www.amazon.de/Samsung-Galaxy-Book6-Touch-Herstellergarantie/dp/B0GMJ2QZRT/ref=sr_1_182?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-182&xpid=sLKVI6PriDQ7N,12.0,1,1
B0GLYXT4RF,"Acer Aspire 16 AI OLED, Laptop, Ultra 9, 32GB RAM, 1TB SSD | 16"" OLED Display, Intel Core Ultra 9 288V, 32GB RAM, 1TB SSD, Intel Arc 140V, Windows 11, QWERTZ Tastatur, A16-52M-916J",Acer,1035.44,5.0,0.0,Intel Core Ultra 9,32.0,1024.0,Intel Arc Graphics,16.0,1920x1200,Windows 11 Home,QWERTZ,https://www.amazon.de/Acer-Aspire-OLED-Laptop-Ultra/dp/B0GLYXT4RF/ref=sr_1_183?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-183&xpid=sLKVI6PriDQ7N,12.0,0,0
B0GR57VS6T,"Gaming Laptop – 16 Zoll FHD Display Laptop mit AMD Ryzen 7 H255-Prozessor (Besser als I7-11800H) mit bis zu 4,9 GHz, 16 GB RAM DDR5 4800 MHz, 512 GB SSD, Gaming Notebook mit hintergrundbeleuc",Tivique,699.99,4.2,22.0,AMD Ryzen 7 H255,16.0,512.0,AMD Radeon 780M,16.1,1920x1200,Windows 11 Pro,QWERTY,https://www.amazon.de/Tivique-Gaming-Laptop-H255-Prozessor-hintergrundbeleuc/dp/B0GR57VS6T/ref=sr_1_184?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-184&xpid=sLKVI6PriDQ7N,12.0,0,0
B0GMKQMG41,"ASUS ExpertBook BM1 | 15,6"" FHD | Ryzen 7 170 | RAM: 32GB | SSD: 2TB | Laptop in Gentle Grey | beleuchtete Tastatur | Windows 11 Pro | Office 2024 Pro | Notebooktasche",ASUS,850.0,5.0,1.0,AMD Ryzen 7 170,32.0,2048.0,AMD Radeon 680M,15.6,1920x1080,Windows 11 Pro,QWERTZ,https://www.amazon.de/ASUS-ExpertBook-BM1-FHD-Ryzen/dp/B0GMKQMG41/ref=sr_1_185?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-185&xpid=sLKVI6PriDQ7N,12.0,0,0
B0H5PTG2TF,"FIREBAT 16-Zoll-Gaming-Laptop, Ryzen 7 H255 Octa-Core (bis zu 4,9 GHz), 32 GB LPDDR5, 1 TB SSD, QHD-Display mit 2,5K-Auflösung und 120 Hz, WLAN 6, hintergrundbeleuchtete Tastatur, Metallgehäuse",FIREBAT,723.52,4.4,85.0,Intel Core i7-13800H,32.0,1024.0,AMD Radeon 780M,16.0,2560x1600,Unknown,Unknown,https://www.amazon.de/FIREBAT-16-Zoll-Gaming-Laptop-5K-Aufl%C3%B6sung-hintergrundbeleuchtete-Metallgeh%C3%A4use/dp/B0H5PTG2TF/ref=sr_1_186?dib=eyJ2IjoiMSJ9.4S711NNxaf_I9AYc-Y5BHP14gBs3WKKBaq0M2TLe56SXZuvFHSmlTba7joTxqnFRBhVEVM5X4e_fA-9QrPK86c_cFduOVFu_CnkRpXLxoUjKSkDZv6fGFp7MupKOYeuCux-HFXlbHwUj1ivWl6-cSE1cHTp97OKvwj4RX7HnjgTt7W1JXisdkczdBiULxnJBxtNysfNEFOm3dqNKN9fjR5HhsdFP1Ve0qbaDAHB7I1k.OWYQ-5Q9NPP9vvVb4zPCPvXpW5TwsJhX4nfWnuLWvvQ&dib_tag=se&keywords=laptop&qid=1788691664&sr=8-186&xpid=sLKVI6PriDQ7N,12.0,1,0
